,Job Title,Experience,Education,Company Name,Salary Estimate,Location,Rating,Is Remote,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape
1096,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 09:02:47.208011
1097,Frontend Engineer,-1,1,"BigML
5.0","$98,245 /yr (est.)","Corvallis, OR",5.0,False,1 to 50 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.0,4.0,4.0,2023-05-14 09:02:49.677529
1098,Web Developer - Contract,4,1,The Uplift Agency,$80.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:02:52.241161
1099,UI Developer,1,2,"Sunixa Solutions
4.9",$62.50 /hr (est.),Remote,4.9,True,51 to 200 Employees,2015,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.9,4.7,4.9,4.9,4.9,2023-05-14 09:02:54.178332
1100,"Software Developer, Frontend",-1,1,"DISQO
4.5","$120,000 /yr (est.)",Remote,4.5,True,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-14 09:02:59.562325
1101,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:03:02.101541
1102,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:04.677705
1103,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 09:03:06.590963
1104,Web Developer,7,2,symplore,$53.14 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:09.119409
1105,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 09:03:11.165781
1106,Frontend Engineer,4,2,"Stukent
3.9",-1,"Idaho Falls, ID",3.9,False,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-14 09:03:15.790375
1107,Web Designer,3,1,"Sport Squad
3.8","$65,000 /yr (est.)","Rockville, MD",3.8,False,Unknown,-1,Company - Private,Sporting Goods Stores,Retail & Wholesale,Unknown / Non-Applicable,3.8,3.2,3.2,3.0,3.8,2023-05-14 09:03:18.998351
1108,Web Designer,3,1,HaKuRaKu So,$18.00 /hr (est.),"New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:22.638112
1109,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 09:03:25.131432
1110,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:37.314754
1111,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 09:03:40.422662
1112,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:43.703248
1113,Fullstack Engineer,-1,2,"Holdings
3.6",-1,Remote,3.6,True,10000+ Employees,1957,Company - Private,Car & Truck Rental,Transportation & Logistics,$10+ billion (USD),3.9,3.6,3.7,3.5,2.9,2023-05-14 09:03:45.735467
1114,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 09:03:48.338451
1115,"Software Engineer, Frontend",8,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:51.114820
1116,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 09:03:52.996200
1117,Web Designer/Developer,5,1,EMDL,$20.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:03:57.840928
1118,web developer designer,1,2,2M EQUIPMENT,$21.50 /hr (est.),"Miami, FL",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:04:00.192443
1119,Frontend UI Developer,7,2,"Resolvetech Solutions
4.0","$105,000 /yr (est.)","Irving, TX",4.0,False,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.7,3.8,3.7,3.5,3.9,2023-05-14 09:04:02.229857
1120,Frontend Engineer,5,2,"Tetra
4.1","$112,459 /yr (est.)","New York, NY",4.1,False,501 to 1000 Employees,-1,Subsidiary or Business Segment,Consumer Product Manufacturing,Manufacturing,$100 to $500 million (USD),3.7,3.5,4.1,4.2,4.0,2023-05-14 09:04:04.846909
1121,UI/UX Developer,-1,1,"ArchsystemInc
4.1",$33.67 /hr (est.),Remote,4.1,True,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.3,4.1,4.2,4.2,4.1,2023-05-14 09:04:07.343387
1122,Web Designer / Developer,-1,1,HIYO DESIGN,"$79,058 /yr (est.)","New York, NY",-1,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 09:04:09.919052
1123,Software Engineer,-1,1,"Andor Health
4.5","$94,303 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:04:14.865741
1124,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:04:17.512848
1125,Frontend Engineer,-1,1,"BigML
5.0","$98,245 /yr (est.)","Corvallis, OR",5.0,False,1 to 50 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.0,4.0,4.0,2023-05-14 09:04:19.515785
1126,Web Developer - Contract,4,1,The Uplift Agency,$80.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:04:22.008215
1127,UI Developer,1,2,"Sunixa Solutions
4.9",$62.50 /hr (est.),Remote,4.9,True,51 to 200 Employees,2015,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 million (USD),4.9,4.7,4.9,4.9,4.9,2023-05-14 09:04:23.935800
1128,Full Stack Developer,10,1,"Gridiron IT
4.5","$130,000 /yr (est.)",Remote,4.5,True,51 to 200 Employees,2017,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,4.3,4.4,4.3,4.7,2023-05-14 09:04:26.531808
1129,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 09:04:30.516757
1130,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:04:33.045351
1131,Java Developer (Contract),20,1,"QuinStreet
4.1",$60.00 /hr (est.),"Foster City, CA",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 09:04:34.982544
1132,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 09:04:37.716158
1133,Web Developer,7,2,symplore,$53.14 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:04:47.584750
1134,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 09:04:49.960717
1135,Frontend Engineer,4,2,"Stukent
3.9",-1,"Idaho Falls, ID",3.9,False,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-14 09:04:52.821672
1136,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:04:56.322549
1137,Web Designer,3,1,HaKuRaKu So,$18.00 /hr (est.),"New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:04:59.404410
1138,"Software Developer, Frontend",-1,1,"DISQO
4.5","$120,000 /yr (est.)",Remote,4.5,True,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-14 09:05:01.408568
1139,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 09:05:06.191983
1140,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:05:18.569619
1141,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 09:05:20.742975
1142,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:05:23.347062
1143,Fullstack Engineer,-1,2,"Holdings
3.6",-1,Remote,3.6,True,10000+ Employees,1957,Company - Private,Car & Truck Rental,Transportation & Logistics,$10+ billion (USD),3.9,3.6,3.7,3.5,2.9,2023-05-14 09:05:25.384427
1144,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 09:05:29.905182
1145,"Software Engineer, Frontend",8,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:05:32.924318
1146,Frontend Engineer,4,2,"Stukent
3.9",-1,"Idaho Falls, ID",3.9,False,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-14 09:05:34.858368
1147,web developer designer,1,2,2M EQUIPMENT,$21.50 /hr (est.),"Miami, FL",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:05:37.958598
1148,Web-Based Application Developer,2,1,Robomatter Inc.,"$80,000 /yr (est.)","Pittsburgh, PA",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:05:40.081672
1149,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 09:05:42.405386
1150,Web Designer/Developer,5,1,EMDL,$20.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:05:47.886913
1151,Frontend UI Developer,7,2,"Resolvetech Solutions
4.0","$105,000 /yr (est.)","Irving, TX",4.0,False,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.7,3.8,3.7,3.5,3.9,2023-05-14 09:05:50.065382
1152,Frontend Engineer,5,2,"Tetra
4.1","$112,459 /yr (est.)","New York, NY",4.1,False,501 to 1000 Employees,-1,Subsidiary or Business Segment,Consumer Product Manufacturing,Manufacturing,$100 to $500 million (USD),3.7,3.5,4.1,4.2,4.0,2023-05-14 09:05:53.025774
1153,Web Designer / Developer,-1,1,HIYO DESIGN,"$79,058 /yr (est.)","New York, NY",-1,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 09:05:57.308664
1154,Web Site Developer,-1,1,"Litmos
4.0","$86,671 /yr (est.)","New York, NY",4.0,False,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.5,4.0,4.5,4.0,5.0,2023-05-14 09:06:00.280486
1155,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:06:02.943607
1156,UI/UX Developer,-1,1,"ArchsystemInc
4.1",$33.67 /hr (est.),Remote,4.1,True,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.3,4.1,4.2,4.2,4.1,2023-05-14 09:06:06.821587
1157,Software Engineer,-1,1,"Andor Health
4.5","$94,303 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:06:10.580181
1158,Web Designer,3,1,HaKuRaKu So,$18.00 /hr (est.),"New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:06:13.457437
1159,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:06:15.538147
1160,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 09:06:17.618461
1161,Frontend Engineer,-1,1,"BigML
5.0","$98,245 /yr (est.)","Corvallis, OR",5.0,False,1 to 50 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.0,4.0,4.0,2023-05-14 09:06:20.537677
1162,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:06:25.140765
1163,Full Stack Developer,10,1,"Gridiron IT
4.5","$130,000 /yr (est.)",Remote,4.5,True,51 to 200 Employees,2017,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,4.3,4.4,4.3,4.7,2023-05-14 09:06:28.258189
1164,Web Designer,3,1,"Sport Squad
3.8","$65,000 /yr (est.)","Rockville, MD",3.8,False,Unknown,-1,Company - Private,Sporting Goods Stores,Retail & Wholesale,Unknown / Non-Applicable,3.8,3.2,3.2,3.0,3.8,2023-05-14 09:06:31.006139
1165,Web Developer - Contract,4,1,The Uplift Agency,$80.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:06:33.831591
1166,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 09:06:36.010036
1167,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 09:06:38.731590
1168,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 09:06:43.234277
1169,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 09:06:45.968474
1170,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 09:06:58.485228
1171,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:01.464033
1172,Fullstack Engineer,-1,2,"Holdings
3.6",-1,Remote,3.6,True,10000+ Employees,1957,Company - Private,Car & Truck Rental,Transportation & Logistics,$10+ billion (USD),3.9,3.6,3.7,3.5,2.9,2023-05-14 09:07:06.428138
1173,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:09.727318
1174,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 09:07:11.908083
1175,Frontend Engineer,4,2,"Stukent
3.9",-1,"Idaho Falls, ID",3.9,False,1 to 50 Employees,2013,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,3.7,3.1,4.3,3.9,4.2,2023-05-14 09:07:14.928108
1176,Frontend Engineer,5,2,"Tetra
4.1","$112,459 /yr (est.)","New York, NY",4.1,False,501 to 1000 Employees,-1,Subsidiary or Business Segment,Consumer Product Manufacturing,Manufacturing,$100 to $500 million (USD),3.7,3.5,4.1,4.2,4.0,2023-05-14 09:07:17.709387
1177,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 09:07:20.727334
1178,"Software Engineer, Frontend",8,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:25.141111
1179,web developer designer,1,2,2M EQUIPMENT,$21.50 /hr (est.),"Miami, FL",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:27.585057
1180,Web Designer/Developer,5,1,EMDL,$20.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:29.746232
1181,Web-Based Application Developer,2,1,Robomatter Inc.,"$80,000 /yr (est.)","Pittsburgh, PA",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:31.786882
1182,Software Engineer,-1,1,"Andor Health
4.5","$94,303 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:07:33.840426
1183,Web Designer,3,1,Graybill Creative,$30.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:36.657324
1184,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:38.930622
1185,Web Designer,3,1,HaKuRaKu So,$18.00 /hr (est.),"New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 09:07:42.285710
1186,Frontend Engineer,-1,1,"BigML
5.0","$98,245 /yr (est.)","Corvallis, OR",5.0,False,1 to 50 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.0,4.0,4.0,2023-05-14 09:07:45.142620
1187,Web Designer / Developer,-1,1,HIYO DESIGN,"$79,058 /yr (est.)","New York, NY",-1,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 09:07:48.330344
1188,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 09:07:50.634488
1189,Web Site Developer,-1,1,"Litmos
4.0","$86,671 /yr (est.)","New York, NY",4.0,False,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.5,4.0,4.5,4.0,5.0,2023-05-14 09:07:53.219222
1190,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 09:07:56.093990
1191,Web Designer,3,1,"Sport Squad
3.8","$65,000 /yr (est.)","Rockville, MD",3.8,False,Unknown,-1,Company - Private,Sporting Goods Stores,Retail & Wholesale,Unknown / Non-Applicable,3.8,3.2,3.2,3.0,3.8,2023-05-14 09:07:59.445223
1192,UI/UX Developer,-1,1,"ArchsystemInc
4.1",$33.67 /hr (est.),Remote,4.1,True,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.3,4.1,4.2,4.2,4.1,2023-05-14 09:08:04.641519
1193,"Web Developer, Frontend - React",-1,2,"Mackin Educational Resources
3.4","$61,314 /yr (est.)","Burnsville, MN",3.4,False,201 to 500 Employees,1985,Company - Private,Colleges & Universities,Education,$100 to $500 million (USD),2.2,2.7,3.1,2.8,3.6,2023-05-14 09:08:08.060671
1194,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 09:08:11.100778
1195,Web Developer(Cloud native),1,-1,"VITA TECH INC
5.0",$65.00 /hr (est.),"Atlanta, GA",5.0,False,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,4.7,5.0,5.0,2023-05-14 09:08:13.696309
1196,Frontend UI Developer,7,2,"Resolvetech Solutions
4.0","$105,000 /yr (est.)","Irving, TX",4.0,False,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.7,3.8,3.7,3.5,3.9,2023-05-14 09:08:16.341088
