,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit
1494,"$50,935 /yr (est.)",50935.0,Agronomy Technology Specialist,2,1,1,Evergreen FS, IL,5.0,0,97,201 to 500 Employees,1926,Company - Private,Farm Support,Agriculture,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,yr
1495,"$74,270 /yr (est.)",74270.0,Product Training Manager,3,1,1,Doosan Bobcat, ND,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.5,3.5,3.2,3.8,yr
1496,"$54,852 /yr (est.)",54852.0,Commodity Marketing Specialist,2,1,1,Kentucky Farm Bureau Mutual Insurance Company, KY,3.8,0,80,501 to 1000 Employees,1943,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),3.6,3.3,4.4,4.1,4.1,yr
1497,"$66,123 /yr (est.)",66123.0,Marketing Manager,8,1,1,Mira Safety, TX,4.4,0,-1,-1,-1,-1,-1,-1,-1,4.5,4.4,4.4,4.3,4.5,yr
1498,"$79,849 /yr (est.)",79849.0,"Consultant, Climate Change and Geospatial Solutions (Associate Level)",5,1,0,ERM Group, DC,3.7,0,52,5001 to 10000 Employees,1971,Company - Private,Business Consulting,Management & Consulting,$500 million to $1 billion (USD),3.7,3.1,3.9,3.4,3.4,yr
1499,"$71,665 /yr (est.)",71665.0,Strategic Sourcing Specialist - Metals,4,1,1,"Mayville Engineering Company, Inc.", WI,3.2,0,77,1001 to 5000 Employees,1946,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.2,2.7,3.2,2.5,2.6,yr
1500,"$134,325 /yr (est.)",134325.0,IT Procurement Senior Manager,10,1,1,PepsiCo, NY,4.0,0,58,10000+ Employees,1965,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.6,3.5,yr
1501,"$71,324 /yr (est.)",71324.0,Senior Benefits Analyst,0,-1,-1,AgFirst Farm Credit Bank, SC,4.3,0,107,201 to 500 Employees,1916,Company - Private,Banking & Lending,Financial Services,$500 million to $1 billion (USD),4.1,4.5,4.2,4.2,4.2,yr
1502,"$74,270 /yr (est.)",74270.0,Senior Product Training Instructor,3,1,1,Doosan Bobcat, CO,3.7,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.5,3.5,3.2,3.8,yr
1504,"$130,092 /yr (est.)",130092.0,Orbia - Treasury Director,5,1,1,Orbia, MA,3.8,0,70,10000+ Employees,1953,Company - Public,Chemical Manufacturing,Manufacturing,$10+ billion (USD),3.3,3.9,3.9,3.6,3.6,yr
1505,"$196,613 /yr (est.)",196613.0,"Physician: Medical Oncologist, Twin Falls",0,2,-1,St. Luke's Health System, ID,3.9,0,121,10000+ Employees,1902,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.8,3.6,3.8,3.5,3.8,yr
1506,"$134,325 /yr (est.)",134325.0,IT Procurement Senior Manager,0,-1,-1,PepsiCo, NY,4.0,0,58,10000+ Employees,1965,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.6,3.5,yr
1507,"$71,324 /yr (est.)",71324.0,Senior Benefits Analyst,5,1,1,AgFirst Farm Credit Bank, SC,4.3,0,107,201 to 500 Employees,1916,Company - Private,Banking & Lending,Financial Services,$500 million to $1 billion (USD),4.1,4.5,4.2,4.2,4.2,yr
1508,"$75,000 /yr (est.)",75000.0,Entry Level Business Analyst,1,1,-1,"Cloudinfraspecs
4.0", CA,4.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,4.0,4.0,5.0,yr
1509,"$70,000 /yr (est.)",70000.0,Business Intelligence Analyst (Remote),0,1,-1,"Second Wave Delivery Systems, LLC",Remote,-1.0,1,3,51 to 200 Employees,2020,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1511,"$95,475 /yr (est.)",95475.0,Business Analyst,4,1,1,"Dawn Foods
3.5",United States,3.5,0,103,1001 to 5000 Employees,1920,Company - Private,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.1,3.7,3.3,3.1,3.2,yr
1512,$23.00 /hr (est.),47840.0,JR Business Analyst,0,2,-1,"Quest Trust Company
3.2", TX,3.2,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.2,3.4,3.0,3.2,hr
1513,"$100,000 /yr (est.)",100000.0,Business Analyst -- Fully Remote,2,1,1,Locks Global Staffing LLC, NJ,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1515,"$79,286 /yr (est.)",79286.0,data analyst,3,1,-1,"Lead5 Media
4.0", CA,4.0,0,14,1 to 50 Employees,2009,Company - Private,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),4.0,4.0,4.0,5.0,3.0,yr
1516,$33.00 /hr (est.),68640.0,Business Analyst - Remote,7,1,-1,"Stefanini, Inc
3.8", IL,3.8,0,36,10000+ Employees,1987,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.5,3.3,3.7,3.5,3.7,hr
1517,$37.50 /hr (est.),78000.0,Business Analyst II,7,1,1,"NucoreVision, Inc
2.0",Remote,2.0,1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,1.0,hr
1518,$44.78 /hr (est.),93142.4,Business Analyst,4,2,1,"Softnice Inc
4.0",Remote,4.0,1,22,501 to 1000 Employees,2001,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.0,3.8,4.0,3.7,4.0,hr
1519,"$72,500 /yr (est.)",72500.0,Entry Level Business Analyst,2,1,1,AMGTech Solutions, IL,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1520,"$85,217 /yr (est.)",85217.0,Business Intelligence Analyst - Remote,7,1,-1,"Restaurant Technologies
3.6", MN,3.6,0,26,1001 to 5000 Employees,1997,Company - Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.0,3.6,3.3,2.8,3.7,yr
1521,"$112,000 /yr (est.)",112000.0,Business Analyst - Technical,0,2,-1,"IBM
4.0", CA,4.0,0,112,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.9,3.7,4.0,3.5,4.0,yr
1522,"$95,981 /yr (est.)",95981.0,Functional Business Analyst,0,1,0,"Convergenz LLC
4.7", DC,4.7,0,23,51 to 200 Employees,2000,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$25 to $100 million (USD),4.5,4.3,4.6,4.6,4.5,yr
1523,"$62,500 /yr (est.)",62500.0,Business Analyst,0,1,-1,The IT Bootcamp, OH,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1524,"$70,250 /yr (est.)",70250.0,IT Business Analyst I-REMOTE,3,1,1,"UNFI
3.2", MN,3.2,0,45,10000+ Employees,1978,Company - Public,Wholesale,Retail & Wholesale,$10+ billion (USD),3.1,3.5,3.0,2.9,2.8,yr
1525,$55.00 /hr (est.),114400.0,Xstore Business analyst,5,2,-1,NLB Technology Services,Remote,-1.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,hr
1526,$33.99 /hr (est.),70699.2,Data Analyst,8,1,-1,"Ascent IT Solutions
2.9",Remote,2.9,1,-1,-1,-1,-1,-1,-1,-1,3.3,2.2,2.7,2.7,2.3,hr
1527,$47.09 /hr (est.),97947.2,Business Intelligence Analyst,10,1,1,"Interas Labs LLC
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,4.0,5.0,4.0,hr
1528,"$75,224 /yr (est.)",75224.0,Business Intelligence Analyst,1,1,-1,"Clayco
4.0", MO,4.0,0,39,1001 to 5000 Employees,1984,Company - Private,Construction,"Construction, Repair & Maintenance Services",$1 to $5 billion (USD),4.1,4.3,3.9,3.8,3.3,yr
1529,"$65,000 /yr (est.)",65000.0,Business Intelligence Analyst,0,1,-1,"RadNet
2.9", MD,2.9,0,39,5001 to 10000 Employees,1984,Company - Public,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.0,2.5,2.6,2.7,2.8,yr
1530,$68.00 /hr (est.),141440.0,Business Analyst,5,2,-1,"On-Demand Group
4.5", MN,4.5,0,-1,-1,-1,-1,-1,-1,-1,4.1,3.8,4.7,4.5,4.3,hr
1531,"$86,489 /yr (est.)",86489.0,Business Analyst,0,2,-1,"ArchsystemInc
4.1",Remote,4.1,1,17,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.3,4.1,4.3,4.3,4.2,yr
1532,"$69,808 /yr (est.)",69808.0,Junior Business Analyst,0,1,0,"M Powered Strategies
4.0", DC,4.0,0,21,1 to 50 Employees,2002,Company - Private,Business Consulting,Management & Consulting,$1 to $5 million (USD),4.0,3.2,4.2,3.9,3.9,yr
1533,$53.87 /hr (est.),112049.6,Data Analyst,5,1,-1,"Parsons
3.9",Remote,3.9,1,79,10000+ Employees,1944,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.7,3.6,3.8,3.5,3.8,hr
1534,"$62,090 /yr (est.)",62090.0,Business Analyst I,4,1,1,"BlueCross BlueShield of South Carolina
3.6", SC,3.6,0,75,1001 to 5000 Employees,1948,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),3.3,3.6,3.3,3.1,3.7,yr
1535,"$77,461 /yr (est.)",77461.0,Business Intelligence (BI) Analyst,2,1,-1,"Security First Insurance Company (Security First Managers)
3.3", FL,3.3,0,18,201 to 500 Employees,2005,Company - Private,Insurance Carriers,Insurance,$5 to $25 million (USD),3.0,3.5,2.9,2.7,3.3,yr
1539,"$73,287 /yr (est.)",73287.0,Business Intelligence Analyst,3,1,-1,"T.D. Williamson, Inc.
3.3", OK,3.3,0,103,1001 to 5000 Employees,1920,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$100 to $500 million (USD),3.0,3.5,3.3,2.7,3.7,yr
1541,"$73,000 /yr (est.)",73000.0,Data Analyst,3,1,-1,"IGT International Game Technology
3.8", NY,3.8,0,42,10000+ Employees,1981,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.5,3.4,3.7,3.4,3.7,yr
1542,"$76,510 /yr (est.)",76510.0,Business Analyst,0,2,-1,"State Farm
3.6", IL,3.6,0,101,10000+ Employees,1922,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3.5,3.4,3.6,3.3,3.5,yr
1543,"$84,240 /yr (est.)",84240.0,Data Analyst,2,1,1,"TriNet
3.7",Remote,3.7,1,35,1001 to 5000 Employees,1988,Company - Public,Business Consulting,Management & Consulting,$1 to $5 billion (USD),3.6,3.9,3.7,3.4,3.6,yr
1544,"$62,612 /yr (est.)",62612.0,Data Analyst,0,2,-1,"Silent Falcon UAS Technologies
4.2", VA,4.2,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.8,5.0,5.0,5.0,yr
1545,"$101,450 /yr (est.)",101450.0,Business Analyst,0,1,-1,"JPMorgan Chase Bank, N.A.
3.8", NJ,3.8,0,224,10000+ Employees,1799,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.6,3.7,3.7,3.4,3.5,yr
1546,"$101,800 /yr (est.)",101800.0,Business Intelligence Analyst,3,1,-1,"Warner Bros. Discovery
3.8", NY,3.8,0,20,10000+ Employees,2003,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.3,3.6,3.7,3.2,3.7,yr
1547,"$71,130 /yr (est.)",71130.0,Business Analyst I - II,0,1,-1,"Blue Cross Blue Shield of Arizona
4.2", AL,4.2,0,84,1001 to 5000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.9,4.0,4.3,4.1,4.0,yr
1548,"$77,220 /yr (est.)",77220.0,Associate Business Intelligence Analyst,0,1,0,"Dana-Farber Cancer Institute
4.0", MA,4.0,0,76,1001 to 5000 Employees,1947,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.8,3.4,4.1,3.7,3.8,yr
1550,"$58,208 /yr (est.)",58208.0,Data Analyst,0,2,-1,"Envocore, LLC
2.9", MO,2.9,0,-1,-1,-1,-1,-1,-1,-1,2.5,3.0,3.6,3.1,2.8,yr
1551,"$117,300 /yr (est.)",117300.0,Data Analyst,0,1,-1,"Tencent
4.0", CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,yr
1552,"$80,000 /yr (est.)",80000.0,Business Analyst,2,1,1,"Shelf Engine
3.8", WA,3.8,0,7,51 to 200 Employees,2016,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.7,4.1,3.7,4.3,yr
1554,"$72,209 /yr (est.)",72209.0,Junior Business Intelligence Analyst,3,1,0,"Medpace, Inc.
3.3", OH,3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,yr
1557,"$72,500 /yr (est.)",72500.0,Business Intelligence Analyst,4,1,-1,3vue LLC, IL,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1558,"$58,563 /yr (est.)",58563.0,Data Analyst,1,1,-1,"Chicago Fire FC
3.9", IL,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.3,3.9,2.9,3.1,yr
1559,"$66,778 /yr (est.)",66778.0,Entry Level Business Analyst,1,1,-1,"Swivel Payment Solutions, LLC", NJ,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1560,"$78,882 /yr (est.)",78882.0,IT Analyst II - Business Intelligence Data Analyst,5,1,-1,"Hussmann Corporation
3.7", MO,3.7,0,117,5001 to 10000 Employees,1906,Company - Private,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.4,3.4,3.5,3.3,3.5,yr
1563,"$67,757 /yr (est.)",67757.0,Business Analyst,0,-1,-1,"Bowling Green State University
4.1", OH,4.1,0,113,5001 to 10000 Employees,1910,College / University,Colleges & Universities,Education,$100 to $500 million (USD),3.4,3.1,3.8,3.5,3.9,yr
1564,$43.80 /hr (est.),91104.0,Business Intelligence Analyst,3,1,-1,"Allegheny Health Network
3.6",Pennsylvania,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.6,3.6,3.2,3.8,hr
1565,"$64,705 /yr (est.)",64705.0,Entry Level Junior Data Analyst,2,1,1,"Avnet
4.0", AZ,4.0,0,102,10000+ Employees,1921,Company - Public,Consumer Electronics & Appliances Stores,Retail & Wholesale,$10+ billion (USD),3.6,3.5,4.0,3.6,3.9,yr
1566,"$62,500 /yr (est.)",62500.0,Business Analyst,0,1,-1,"Align
4.5", NY,4.5,0,37,51 to 200 Employees,1986,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.1,4.3,4.3,4.3,3.7,yr
1567,"$77,220 /yr (est.)",77220.0,Associate Business Intelligence Analyst,0,-1,-1,"Dana-Farber Cancer Institute
4.0", MA,4.0,0,76,1001 to 5000 Employees,1947,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.8,3.4,4.1,3.7,3.8,yr
1568,"$72,102 /yr (est.)",72102.0,Business Data Analyst I,1,2,0,"DHL
3.9", GA,3.9,0,54,10000+ Employees,1969,Company - Private,Shipping & Trucking,Transportation & Logistics,$10+ billion (USD),3.7,3.6,3.8,3.4,3.6,yr
1569,"$66,825 /yr (est.)",66825.0,Business Operations Analyst,3,2,1,"PayPal
3.9",California,3.9,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.5,3.9,4.0,3.4,4.0,yr
1571,"$85,354 /yr (est.)",85354.0,Business Intelligence Analyst,3,1,1,"Frontier Communications
3.1", TX,3.1,0,88,10000+ Employees,1935,Company - Public,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),2.7,3.2,2.7,2.5,2.9,yr
1572,"$70,191 /yr (est.)",70191.0,Business Intelligence Analyst,2,1,-1,"Kennesaw State University
3.6", GA,3.6,0,18,51 to 200 Employees,2005,College / University,Colleges & Universities,Education,$5 to $25 million (USD),3.2,2.9,3.7,3.3,3.9,yr
1574,"$57,500 /yr (est.)",57500.0,Junior Data Analyst,1,1,0,"Blue Water Thinking
3.5",United States,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.6,3.5,3.3,3.2,3.8,yr
1575,"$43,946 /yr (est.)",43946.0,Business Analyst I - II REMOTE - AZ,5,1,1,"Blue Cross Blue Shield of Arizona
4.2", AL,4.2,0,84,1001 to 5000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.9,4.0,4.3,4.1,4.0,yr
1576,"$56,097 /yr (est.)",56097.0,Data Analyst Remote,2,1,-1,"FirstEnergy Corp
3.5", PA,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,yr
1578,"$75,800 /yr (est.)",75800.0,Business Intelligence Analyst,3,1,-1,"Moen
4.0", GA,4.0,0,-1,-1,-1,-1,-1,-1,-1,3.6,3.9,3.8,3.6,3.6,yr
1579,"$60,900 /yr (est.)",60900.0,"Analyst, SAS",3,1,1,"SitusAMC
3.4",Remote,3.4,1,39,5001 to 10000 Employees,1984,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,3.3,3.5,3.4,3.1,3.6,yr
1581,"$121,500 /yr (est.)",121500.0,Business Intelligence Analyst -Remote,5,1,1,"NRG
3.8",Texas,3.8,0,31,5001 to 10000 Employees,1992,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.6,3.9,3.6,3.5,3.8,yr
1582,"$93,000 /yr (est.)",93000.0,Business Intelligence Analyst,4,1,1,"Lumen
3.4",Remote,3.4,1,55,10000+ Employees,1968,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.2,3.3,3.5,3.0,3.7,yr
1584,"$79,966 /yr (est.)",79966.0,Business Intelligence (BI) Analyst,3,1,-1,"Upstate Niagara Cooperative, Inc.
2.9", NY,2.9,0,58,1001 to 5000 Employees,1965,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD),2.5,3.8,2.3,2.0,2.6,yr
1585,"$79,225 /yr (est.)",79225.0,Associate Business Analyst National Accounts,0,1,0,"The Boston Beer Company
3.9", MA,3.9,0,39,1001 to 5000 Employees,1984,Company - Public,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.6,4.0,3.5,3.5,yr
1586,"$70,000 /yr (est.)",70000.0,Entry Level Business Analyst,1,1,-1,"Atlantictranstrading
5.0", MA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,yr
1587,$90.00 /hr (est.),187200.0,Business Process Analyst,6,2,-1,"OFFSHORE HCL GLOBAL SYSTEMS INDIA PRIVATE LIMITED
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,3.9,3.6,3.9,3.7,3.9,hr
1588,"$88,500 /yr (est.)",88500.0,Business Intelligence Analyst,1,1,1,KesarWeb, AZ,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1589,"$81,275 /yr (est.)",81275.0,Business Intelligence Analyst,2,2,1,"KORE Software
3.9",Remote,3.9,1,21,1 to 50 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$1 to $5 million (USD),3.7,3.5,3.8,3.5,4.0,yr
1590,"$74,155 /yr (est.)",74155.0,Business Intelligence Analyst I,0,-1,-1,"Global Credit Union
3.7", AZ,3.7,0,75,1001 to 5000 Employees,1948,Nonprofit Organization,Banking & Lending,Financial Services,$100 to $500 million (USD),3.8,3.8,3.4,3.1,3.7,yr
1591,"$66,778 /yr (est.)",66778.0,Entry Level Business Analyst,1,1,-1,"Swivel Payment Solutions, LLC", MA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
1592,"$72,500 /yr (est.)",72500.0,Entry level Business Analyst,1,1,-1,"Dhatronictech
5.0", DC,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,yr
1593,"$70,000 /yr (est.)",70000.0,Entry Level Business Analyst,0,-1,-1,"Atlantictranstrading
5.0", MA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,yr
1594,"$92,400 /yr (est.)",92400.0,Business Analyst,2,1,-1,"BAXTER
3.7",United States,3.7,0,92,10000+ Employees,1931,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.5,3.7,3.7,3.2,3.5,yr
1595,"$71,130 /yr (est.)",71130.0,Business Analyst I - II,0,-1,-1,"Blue Cross Blue Shield of Arizona
4.2", AL,4.2,0,84,1001 to 5000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.9,4.0,4.3,4.1,4.0,yr
1596,"$60,900 /yr (est.)",60900.0,"Analyst, SAS",0,-1,-1,"SitusAMC
3.4",Remote,3.4,1,39,5001 to 10000 Employees,1984,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,3.3,3.5,3.4,3.1,3.6,yr
1597,"$83,686 /yr (est.)",83686.0,Business Intelligence Analyst,2,1,1,"Cinemark USA, Inc
3.7", TX,3.7,0,39,10000+ Employees,1984,Company - Public,Culture & Entertainment,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.2,2.9,3.5,3.3,3.4,yr
1598,$90.00 /hr (est.),187200.0,Business Process Analyst,0,-1,-1,"OFFSHORE HCL GLOBAL SYSTEMS INDIA PRIVATE LIMITED
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,3.9,3.6,3.9,3.7,3.9,hr
1599,"$73,000 /yr (est.)",73000.0,Data Analyst,0,-1,-1,"IGT International Game Technology
3.8", NY,3.8,0,42,10000+ Employees,1981,Company - Public,Gambling,"Arts, Entertainment & Recreation",$1 to $5 billion (USD),3.5,3.4,3.7,3.4,3.7,yr
1600,"$79,966 /yr (est.)",79966.0,Business Intelligence (BI) Analyst,0,-1,-1,"Upstate Niagara Cooperative, Inc.
2.9", NY,2.9,0,58,1001 to 5000 Employees,1965,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD),2.5,3.8,2.3,2.0,2.6,yr
1601,"$72,500 /yr (est.)",72500.0,Entry level Business Analyst,0,-1,-1,"Dhatronictech
5.0", DC,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,yr
1602,"$77,461 /yr (est.)",77461.0,Business Intelligence (BI) Analyst,0,-1,-1,-1, FL,3.3,0,18,201 to 500 Employees,2005,Company - Private,Insurance Carriers,Insurance,$5 to $25 million (USD),3.0,3.5,2.9,2.7,3.3,yr
1603,"$62,500 /yr (est.)",62500.0,Jr Business Analyst,0,-1,-1,"SEB Professional North America
3.0", CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.7,3.0,2.5,2.6,2.8,yr
1604,"$95,475 /yr (est.)",95475.0,Business Analyst,0,-1,-1,"Dawn Foods
3.5",United States,3.5,0,103,1001 to 5000 Employees,1920,Company - Private,Food & Beverage Manufacturing,Manufacturing,$1 to $5 billion (USD),3.1,3.7,3.3,3.1,3.2,yr
1605,"$62,090 /yr (est.)",62090.0,Business Analyst I,0,-1,-1,"BlueCross BlueShield of South Carolina
3.6", SC,3.6,0,75,1001 to 5000 Employees,1948,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),3.3,3.6,3.3,3.1,3.7,yr
1606,$60.00 /hr (est.),124800.0,Business Analyst,0,-1,-1,binding minds inc,Remote,-1.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,hr
1607,"$79,286 /yr (est.)",79286.0,data analyst,0,-1,-1,"Lead5 Media
4.0", CA,4.0,0,14,1 to 50 Employees,2009,Company - Private,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),4.0,4.0,4.0,5.0,3.0,yr
1608,"$89,108 /yr (est.)",89108.0,Business Analyst,0,2,-1,"Synaty Tech
5.0", NY,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,yr
1609,"$67,182 /yr (est.)",67182.0,Data Analyst- CIN,0,-1,-1,"SB ADMINISTRATIVE SERVICES, LLC
4.0", NY,4.0,0,66,10000+ Employees,1957,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),3.6,3.3,3.6,3.3,3.6,yr
1610,"$75,038 /yr (est.)",75038.0,Business Analyst,0,-1,-1,"Uline
3.5", NV,3.5,0,43,5001 to 10000 Employees,1980,Company - Private,Wholesale,Retail & Wholesale,$5 to $10 billion (USD),3.3,4.3,3.3,3.2,2.9,yr
1611,$33.00 /hr (est.),68640.0,Business Analyst - Remote,0,-1,-1,"Stefanini, Inc
3.8", IL,3.8,0,36,10000+ Employees,1987,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.5,3.3,3.7,3.5,3.7,hr
1612,"$85,000 /yr (est.)",85000.0,Business Intelligence Analyst (Domo),1,1,-1,"Alchemer
3.4", CO,3.4,0,17,51 to 200 Employees,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.1,3.9,3.4,3.1,3.6,yr
1613,"$93,000 /yr (est.)",93000.0,Business Intelligence Analyst,0,-1,-1,"Lumen
3.4",Remote,3.4,1,55,10000+ Employees,1968,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.2,3.3,3.5,3.0,3.7,yr
1614,"$85,000 /yr (est.)",85000.0,Business Intelligence Analyst (Domo),0,-1,-1,"Alchemer
3.4", CO,3.4,0,17,51 to 200 Employees,2006,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.1,3.9,3.4,3.1,3.6,yr
