Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit,Scale_Company_Size,Scale_Revenue,Scale_Location
130000.0,Business Analyst,2.0,1,1,Adyen,CA,4.3,0,17.0,1001 to 5000 Employees,2006,Public,Financial Transaction Processing,Financial Services,$1 to $5 billion (USD),4.1,3.9,4.5,4.0,4.5,yr,5.0,7.0,4.0
81417.0,Business Intelligence Analyst,3.0,1,1,Johns Hopkins University,MD,4.0,0,147.0,10000+ Employees,1876,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.4,3.9,3.6,3.7,yr,7.0,7.0,6.0
85290.0,Business Intelligence Analyst - Remote,7.0,1,-1,Restaurant Technologies,MN,3.6,0,26.0,1001 to 5000 Employees,1997,Private,Machinery Manufacturing,Manufacturing,Unknown / Non-Applicable,3.0,3.6,3.3,2.8,3.7,yr,5.0,6.865298840321142,13.0
97947.2,Business Intelligence Analyst,10.0,1,1,Interas Labs LLC,Remote,5.0,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,5.0,4.0,4.0,5.0,4.0,hr,4.824058459808882,6.865298840321142,1.0
75000.0,Entry Level Business Analyst,2.0,1,1,ALCglobalSoftware,Remote,5.0,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,5.0,5.0,5.0,5.0,5.0,yr,4.824058459808882,6.865298840321142,1.0
98488.0,Sr. Business Intelligence Analyst ( Finance Domain),10.0,1,1,"IT Engagements,Inc.",Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,hr,4.824058459808882,6.865298840321142,1.0
72500.0,Entry Level Business Analyst,2.0,1,-1,Weboptimix,Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
93522.0,Technical Business Analyst,1.0,1,1,MassMutual,MA,4.0,0,172.0,5001 to 10000 Employees,1851,Private,Insurance Carriers,Insurance,$10+ billion (USD),3.7,3.8,4.0,3.6,3.9,yr,6.0,9.0,14.0
72500.0,Entry level Business Analyst,1.0,1,-1,Dhatronictech,DC,5.0,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,5.0,5.0,5.0,5.0,5.0,yr,4.824058459808882,6.865298840321142,33.0
79040.0,Business Analyst (C),3.0,-1,-1,"PSI Proteam Solutions Inc,",IN,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,hr,4.824058459808882,6.865298840321142,22.0
197600.0,Senior Business Analyst,10.0,1,-1,Kaizen Dynamics,DC,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,hr,4.824058459808882,6.865298840321142,33.0
114000.0,10571 Business Analyst 1,3.0,-1,-1,PSEG,NJ,3.9,0,120.0,10000+ Employees,1903,Public,Energy & Utilities,"Energy, Mining & Utilities",$5 to $10 billion (USD),3.7,4.0,3.5,3.2,3.4,yr,7.0,8.0,2.0
81197.0,Business Intelligence Analyst,3.0,-1,-1,"TFS, LTD",OH,4.0,0,61.0,201 to 500 Employees,1962,Private,Other,Education,Unknown / Non-Applicable,3.5,3.6,3.5,3.4,3.4,yr,3.0,6.865298840321142,26.0
81162.0,Business Intelligence Analyst – Intermediate Level,2.0,1,1,McGee Air Services,WA,3.0,0,7.0,1001 to 5000 Employees,2016,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.1,3.1,2.7,2.3,2.6,yr,5.0,6.865298840321142,8.0
88379.2,Microsoft Dynamics Business Analyst,7.0,1,0,Datanetiix,OH,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,hr,4.824058459808882,6.865298840321142,26.0
68640.0,Business Analyst - Remote,7.0,1,-1,"Stefanini, Inc",IL,3.8,0,36.0,10000+ Employees,1987,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.5,3.3,3.7,3.5,3.7,hr,7.0,7.0,27.0
105060.8,Business Analyst,6.0,1,-1,Skill Quotient,Remote,3.7,1,7.0,501 to 1000 Employees,2016,Public,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.9,3.1,3.4,3.4,3.7,hr,4.0,6.865298840321142,1.0
77819.0,Business Analyst 5-Ops,7.0,1,1,Oracle,MO,3.9,0,46.0,10000+ Employees,1977,Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.7,3.6,3.8,3.6,4.0,yr,7.0,9.0,34.0
75000.0,Entry Level Business Analyst,3.0,-1,-1,Microflexinfra,Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
97500.0,Business Intelligence Analyst,3.0,1,1,Stanford University,CA,4.3,0,132.0,10000+ Employees,1891,College / University,Colleges & Universities,Education,$10+ billion (USD),4.1,3.6,4.1,3.8,3.8,yr,7.0,9.0,4.0
103084.0,Business Finance Analyst,2.0,1,-1,PG&E Corporation,CA,3.9,0,118.0,10000+ Employees,1905,Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.9,4.2,3.7,3.1,3.8,yr,7.0,9.0,4.0
103084.0,Business Finance Analyst,3.0,-1,-1,PG&E Corporation,CA,3.9,0,118.0,10000+ Employees,1905,Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.9,4.2,3.7,3.1,3.8,yr,7.0,9.0,4.0
93000.0,Business Intelligence Analyst,4.0,1,1,Lumen,Remote,3.4,1,55.0,10000+ Employees,1968,Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),3.2,3.3,3.5,3.1,3.7,yr,7.0,9.0,1.0
84009.0,Data Visualization Analyst,4.0,1,1,Logistics Management Institute,DC,4.2,0,62.0,1001 to 5000 Employees,1961,Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),3.9,4.0,4.3,3.8,4.3,yr,5.0,6.0,33.0
100880.0,ServiceNow Business Analyst,10.0,2,1,Teamware Solutions (quantum leap consulting).,Remote,4.6,1,20.0,1001 to 5000 Employees,2003,Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,4.2,4.3,4.4,4.4,hr,5.0,6.865298840321142,1.0
65520.0,Entry Level Business Analyst/Jr Data Analyst,1.0,1,0,TRESUME,VA,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,hr,4.824058459808882,6.865298840321142,17.0
75000.0,Entry Level Business Analyst,2.0,1,-1,Cloudinfraspecs,CA,4.0,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,5.0,4.0,4.0,4.0,5.0,yr,4.824058459808882,6.865298840321142,4.0
78966.0,Business Intelligence Analyst,2.0,2,-1,Pozent Corporation,NJ,4.0,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,4.2,3.9,4.3,4.4,4.0,yr,4.824058459808882,6.865298840321142,2.0
70000.0,Entry Level Business Analyst,2.0,1,-1,CloudServiceTek,Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
75000.0,Training & Placement for Business Analyst,2.0,1,1,Precision technologies,Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
86023.0,"Business Analyst, Level I (Junior)",3.0,1,-1,Concept Plus,VA,4.5,0,15.0,51 to 200 Employees,2008,Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.2,4.4,4.5,4.4,4.5,yr,2.0,3.0,17.0
91724.0,CIS Business Analyst,3.0,1,1,Mitchell Martin,NJ,4.3,0,39.0,501 to 1000 Employees,1984,Private,HR Consulting,Human Resources & Staffing,$100 to $500 million (USD),4.3,4.3,4.4,4.4,4.5,yr,4.0,6.0,2.0
78042.0,BUSINESS INTELLIGENCE ANALYST,1.0,1,1,MU Health Care,MO,3.4,0,67.0,5001 to 10000 Employees,1956,Hospital,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),3.6,3.4,3.3,2.8,3.1,yr,6.0,7.0,34.0
55976.0,Jr. Data Analyst ( Full Time ),2.0,-1,0,RSA Tech,TX,5.0,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,5.0,5.0,4.8,5.0,5.0,yr,4.824058459808882,6.865298840321142,12.0
89985.0,"Business Intelligence Analyst, Sustainability",2.0,2,1,JLL,IL,3.9,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7,3.5,3.8,3.5,3.7,yr,4.824058459808882,6.865298840321142,27.0
120000.0,"Business Intelligence Analyst, Provider Performance",5.0,2,-1,Devoted Health,Remote,3.9,1,6.0,1001 to 5000 Employees,2017,Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,4.2,4.0,3.9,3.7,yr,5.0,6.865298840321142,1.0
90000.0,Business Data Analyst,2.0,1,-1,Clear Street,NY,4.1,0,5.0,201 to 500 Employees,2018,Private,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable,4.2,4.0,3.9,3.8,3.9,yr,3.0,6.865298840321142,10.0
77650.0,Business Analyst,7.0,1,0,HP,LA,4.2,0,84.0,10000+ Employees,1939,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.7,4.3,3.8,4.2,yr,7.0,6.865298840321142,3.0
243000.0,Security Partner (M&A),10.0,2,1,Meta,Remote,3.9,1,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,1.0
94847.0,Staff Augmented Reality Software Engineer,8.0,1,0,"Applied Research Associates, Inc",NC,4.2,0,44.0,1001 to 5000 Employees,1979,Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,yr,5.0,6.0,19.0
83241.0,Innovation Engineer-Augmented Reality,3.0,1,0,Harpak-Ulma Packaging,MA,3.3,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.2,3.9,3.3,2.9,3.0,yr,4.824058459808882,6.865298840321142,14.0
70000.0,Sales Representative,2.0,1,-1,Symspace Labs Inc.,Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
96131.0,Mid-level Augmented Reality Software Engineer,5.0,1,1,"Applied Research Associates, Inc",NC,4.2,0,44.0,1001 to 5000 Employees,1979,Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,yr,5.0,6.0,19.0
35957.0,Help Desk Associate,0.0,1,0,Xerox,AL,3.3,0,117.0,10000+ Employees,1906,Public,Information Technology Support Services,Information Technology,$5 to $10 billion (USD),3.0,3.0,3.2,2.9,3.4,yr,7.0,8.0,23.0
85738.0,AR Junior developer,1.0,1,0,ARCortex,CA,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,4.0
167500.0,"Principal, Opto-Mechanical Engineering, Augmented Reality Devices",5.0,1,1,"Magic Leap, Inc.",CO,4.0,0,12.0,1001 to 5000 Employees,2011,Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.1,4.0,3.3,4.1,yr,5.0,6.865298840321142,16.0
66000.0,Digital Ad Support Specialist I,1.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
200000.0,"Head of Product, Augmented Reality",8.0,1,1,Child Mind Institute,NY,3.5,0,14.0,201 to 500 Employees,2009,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.7,3.4,3.0,3.0,3.3,yr,3.0,6.865298840321142,10.0
78287.0,Customer Success Manager,5.0,2,1,Scandit,MA,4.2,0,14.0,501 to 1000 Employees,2009,Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.7,4.0,4.4,4.0,4.3,yr,4.0,6.865298840321142,14.0
57270.0,3D Content Developer,2.0,2,1,"AvaCon, Inc.",MA,3.6,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,2.7,3.1,2.6,1.8,3.7,yr,4.824058459808882,6.865298840321142,14.0
85000.0,Social Media & Marketing Coordinator,2.0,2,1,"Tilt Five, Inc.",Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
68900.0,Design Engineering Trainee,2.0,1,-1,Dodge Mechanical Power Transmission,SC,4.5,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,4.1,4.5,3.8,3.8,4.4,yr,4.824058459808882,6.865298840321142,40.0
112582.0,Software Engineer – R&D,3.0,1,-1,Delsys Incorporated,MA,4.1,0,30.0,1 to 50 Employees,1993,Private,Electronics Manufacturing,Manufacturing,$1 to $5 million (USD),3.8,3.5,4.4,4.4,3.9,yr,1.0,2.0,14.0
240500.0,"Engineering Data Scientist, Ad Ranking",7.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
57500.0,XR Software Engineer I,4.0,1,-1,Design Interactive Inc,Remote,4.5,1,25.0,51 to 200 Employees,1998,Private,Software Development,Information Technology,$5 to $25 million (USD),4.4,4.1,4.6,4.3,4.3,yr,2.0,3.0,1.0
142000.0,Optical Scientist: Computational Optics,3.0,1,-1,Meta,WA,3.9,0,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,8.0
112000.0,"Machine Learning Manager, Stories Ranking",8.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
112000.0,"Engineering Manager, Ads Machine Learning",8.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
50960.0,Data Collection Specialist,2.0,1,1,Cognizant,CA,3.8,0,29.0,10000+ Employees,1994,Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.7,3.4,3.7,3.4,3.6,hr,7.0,9.0,4.0
212000.0,"Product Manager, Lenses",2.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
110083.0,Mid Level Software Developer,5.0,2,1,Sasaki Associates,MA,4.5,0,70.0,201 to 500 Employees,1953,Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$25 to $100 million (USD),4.4,4.0,4.4,4.0,3.9,yr,3.0,6.865298840321142,14.0
63738.0,Software Engineer (Virtual Reality),8.0,1,-1,Red 6,FL,5.0,0,4.0,51 to 200 Employees,2019,Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,yr,2.0,6.865298840321142,7.0
72500.0,Software Project Manager,5.0,1,1,BadVR,Remote,3.898795718108832,1,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,1.0
345000.0,Head of Engineering,3.0,-1,-1,Braintrust,CA,4.6,0,5.0,1 to 50 Employees,2018,Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.4,4.5,4.5,4.4,4.3,yr,1.0,6.0,4.0
276000.0,"Software Engineering Tech Lead, Developer Productivity",8.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
276000.0,Software Engineering Tech Lead: Advertiser Experience,8.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
109365.0,Software Engineering Co-op,3.0,1,-1,QinetiQ,MA,3.8,0,22.0,1001 to 5000 Employees,2001,Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.7,3.3,3.9,3.4,3.9,yr,5.0,7.0,14.0
85106.0,Instructional Designer/Interactive Media Developer,3.0,-1,-1,CraneMorley,MA,3.1,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,2.4,2.4,2.5,2.4,3.0,yr,4.824058459808882,6.865298840321142,14.0
147500.0,"Software Engineer, Gameplay",3.0,1,-1,Rec Room,WA,4.5,0,7.0,51 to 200 Employees,2016,Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.6,4.6,4.5,4.3,4.5,yr,2.0,6.865298840321142,8.0
151000.0,"Product Designer, Snap Lab",3.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
212500.0,"Data Engineer, 5+ Years of Experience",5.0,1,-1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
106353.0,"Engineer, Digital Design Engineering (NCG)",3.0,1,-1,Analog Devices,MA,4.1,0,58.0,10000+ Employees,1965,Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,yr,7.0,9.0,14.0
44530.0,Lab Coordinator - Extended Reality Support,3.0,1,1,Northeastern University,MA,4.3,0,125.0,1001 to 5000 Employees,1898,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.0,3.8,4.1,3.8,4.1,yr,5.0,6.0,14.0
146450.0,Project Engineering Associate Manager,4.0,1,0,Sikorsky Aircraft Corporation,Remote,4.1,1,28.0,10000+ Employees,1995,Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),4.0,3.9,3.9,3.6,4.2,yr,7.0,9.0,1.0
64500.0,Training Specialist,3.0,1,0,BW Flexible Systems,Remote,3.5,1,104.0,1001 to 5000 Employees,1919,Private,Machinery Manufacturing,Manufacturing,$100 to $500 million (USD),2.6,2.8,3.4,2.9,3.7,yr,5.0,6.0,1.0
136000.0,"Software Engineer, Front End",4.0,1,-1,Meta,CA,3.9,0,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,4.0
212500.0,Product Design Engineer,7.0,1,-1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
207000.0,"Software Engineer, Security - Reality Labs",6.0,1,-1,Meta,CA,3.9,0,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,4.0
93062.0,Digital Specialist - Corporate Learning,6.0,2,1,InfoQuest Consulting Group Inc.,CA,4.5,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,4.5,4.1,4.5,4.3,3.1,yr,4.824058459808882,6.865298840321142,4.0
168000.0,"Design Engineer, Snap Lab",3.0,1,-1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
212500.0,"Software Engineer, Backend - Ad Demand Optimization, 7+ Years of Experience",7.0,1,-1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
109200.0,Software Gameplay Developer,2.0,1,-1,Geologics Corporation,IN,4.4,0,34.0,501 to 1000 Employees,1989,Private,Advertising & Public Relations,Media & Communication,$25 to $100 million (USD),3.7,4.1,4.1,4.3,4.3,hr,4.0,6.865298840321142,22.0
276000.0,"Machine Learning Tech Lead, Content Understanding",7.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
107500.0,Mid Level Java Android Software Developer 2-4 Years Experience,2.0,1,-1,Aries Defense,VA,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,17.0
152900.0,Director of AR Ranking,10.0,1,1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
87500.0,Curriculum Innovation Manager,3.0,-1,-1,ASU Preparatory Academy,AZ,4.2,0,138.0,10000+ Employees,1885,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.0,3.5,4.2,3.9,4.0,yr,7.0,7.0,5.0
162500.0,Application Engineer,5.0,1,-1,Meta,WA,3.9,0,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,8.0
276000.0,"Machine Learning Tech Lead, Content Understanding",3.0,-1,-1,Snapchat,CA,3.9,0,12.0,5001 to 10000 Employees,2011,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,yr,6.0,6.865298840321142,4.0
61607.0,Junior Full Stack Web Developer,3.0,1,0,Xerox,TX,3.3,0,117.0,10000+ Employees,1906,Public,Information Technology Support Services,Information Technology,$5 to $10 billion (USD),3.0,3.0,3.2,2.9,3.4,yr,7.0,8.0,12.0
114143.0,SOFTWARE ENGINEER/JAVA DEVELOPER,4.0,1,1,DataGlance,CA,3.898795718108832,0,52.49002770083103,-1,-1,Private,Unknown,-1,-1,3.7170687711386696,3.751206313416009,3.826967305524239,3.5513416009019165,3.770101465614431,yr,4.824058459808882,6.865298840321142,4.0
95732.0,"Developer Support Engineer, Customer Success, SyncSketch",3.0,1,-1,Unity Technologies,WA,3.7,0,18.0,5001 to 10000 Employees,2005,Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.5,3.8,3.8,3.1,4.0,yr,6.0,6.865298840321142,8.0
144560.0,AR User Experience Designer (Contract),3.0,2,-1,Niantic,CA,3.5,0,12.0,501 to 1000 Employees,2011,Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.8,3.5,2.6,3.7,hr,4.0,6.865298840321142,4.0
207000.0,"Software Engineer, Gameplay - Reality Labs",6.0,1,1,Meta,CA,3.9,0,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,4.0
172000.0,"Software Engineer, Front End",5.0,1,-1,Meta,Remote,3.9,1,19.0,10000+ Employees,2004,Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr,7.0,9.0,1.0
86277.0,Mechanical Engineering Co-Op,3.0,1,-1,QinetiQ,MA,3.8,0,22.0,1001 to 5000 Employees,2001,Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.7,3.3,3.9,3.4,3.9,yr,5.0,7.0,14.0
