,Job Title,Annual Salary,Experience,Education,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
1085,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 15:05:31.070410
1086,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:05:33.493705
1087,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 15:05:36.699937
1088,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 15:05:40.727544
1089,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 15:05:43.860728
1091,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 15:05:51.169895
1092,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 15:05:53.611132
1093,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 15:05:57.263622
1094,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 15:06:00.289808
1095,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 15:06:03.350623
1097,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 15:06:08.795355
1099,DevOps/Release Engineer,120099.2,5,1,"Irving, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,$1 to $5 million (USD),2,Unknown,3.7,2.5,2.0,2.5,1.5,2.5,"binary tech corp
3.7",2023-05-14 15:06:14.546655
1100,-1,154960.0,-1,-1,"Foster City, CA",0,51 to 200 Employees,2,1999,24,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4,Company - Private,4.2,4.3,4.0,4.2,4.0,4.0,-1,2023-05-14 15:06:17.551628
1102,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 15:06:24.141836
1103,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 15:06:27.309204
1104,Software Engineer (Full Stack) - Remote,125000.0,5,2,"Dallas, TX",0,501 to 1000 Employees,4,2003,20,Taxi & Car Services,Transportation & Logistics,$25 to $100 million (USD),4,Company - Private,4.0,3.3,3.7,3.1,3.5,3.5,"TeamOne Logistics
4.0",2023-05-14 15:06:30.545741
1105,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 15:06:33.858668
1106,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 15:06:36.686189
1107,Software Engineer,87184.0,-1,1,"Pittsburgh, PA",0,10000+ Employees,7,1845,178,Banking & Lending,Financial Services,$10+ billion (USD),9,Company - Public,3.6,3.6,3.3,3.7,3.2,3.5,"PNC Financial Services Group
3.6",2023-05-14 15:06:41.621096
1108,Cloud Engineer,145000.0,5,1,Remote,1,51 to 200 Employees,2,2011,12,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,4.3,4.2,4.3,4.0,3.5,"OpenDrives
4.3",2023-05-14 15:06:45.255773
1109,Software Engineer,104150.0,2,1,"San Jose, CA",0,10000+ Employees,7,1998,25,Internet & Web Services,Information Technology,$10+ billion (USD),9,Company - Public,3.9,3.5,3.9,4.0,3.4,4.0,"PayPal
3.9",2023-05-14 15:06:49.191101
1110,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:07:01.920837
1111,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 15:07:05.390504
1112,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 15:07:09.958196
1114,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 15:07:15.253367
1115,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 15:07:18.265985
1116,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:07:20.462396
1117,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 15:07:23.660363
1118,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 15:07:26.876341
1119,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 15:07:30.201731
1121,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 15:07:35.814804
1122,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 15:07:38.315932
1123,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 15:07:41.581800
1124,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 15:07:45.140038
1125,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 15:07:48.187694
1126,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 15:07:50.513159
1128,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 15:07:57.004669
1130,Frontend Engineer,154960.0,5,2,"Foster City, CA",0,51 to 200 Employees,2,1999,24,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4,Company - Private,4.2,4.3,4.0,4.2,4.0,4.0,"Ryzen Solutions
4.2",2023-05-14 15:08:07.916904
1132,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 15:08:14.459853
1133,Software Engineer (Full Stack) - Remote,125000.0,5,2,,0,501 to 1000 Employees,4,2003,20,Taxi & Car Services,Transportation & Logistics,$25 to $100 million (USD),4,Company - Private,4.0,3.3,3.7,3.1,3.5,3.5,"TeamOne Logistics
4.0",2023-05-14 15:08:17.533097
1134,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 15:08:20.723627
1135,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 15:08:25.545148
1137,Cloud Engineer,145000.0,5,1,Remote,1,51 to 200 Employees,2,2011,12,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,4.3,4.2,4.3,4.0,3.5,"OpenDrives
4.3",2023-05-14 15:08:31.005926
1138,Software Engineer,104150.0,2,1,"San Jose, CA",0,10000+ Employees,7,1998,25,Internet & Web Services,Information Technology,$10+ billion (USD),9,Company - Public,3.9,3.5,3.9,4.0,3.4,4.0,"PayPal
3.9",2023-05-14 15:08:35.350371
1139,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 15:08:38.175068
1140,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:08:51.682790
1141,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 15:08:55.212447
1142,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 15:08:58.268559
1143,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 15:09:00.954052
1144,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 15:09:03.947280
1146,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:09:09.052917
1148,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 15:09:15.085164
1149,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 15:09:17.667934
1150,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 15:09:20.725158
1152,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 15:09:26.589930
1154,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 15:09:32.863770
1155,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 15:09:35.875260
1156,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 15:09:38.933405
1157,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 15:09:44.524184
1158,Junior Software Developer,64480.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Springbrook Creek Statement Composition LLC,2023-05-14 15:09:48.869843
1159,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 15:09:51.452255
1160,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 15:09:53.796874
1162,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 15:09:59.680254
1163,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 15:10:04.492856
1164,Full Stack Software Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 15:10:07.217019
1167,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 15:10:16.021038
1168,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 15:10:18.744353
1169,Frontend Engineer,154960.0,5,2,"Foster City, CA",0,51 to 200 Employees,2,1999,24,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4,Company - Private,4.2,4.3,4.0,4.2,4.0,4.0,"Ryzen Solutions
4.2",2023-05-14 15:10:21.813325
1170,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:10:34.706651
1171,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 15:10:38.518137
1172,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 15:10:41.553329
1173,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 15:10:44.760532
1174,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 15:10:47.736739
1175,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 15:10:50.432301
1177,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 15:10:55.501403
1178,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 15:10:58.685365
1180,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 15:11:07.719732
1181,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 15:11:10.904646
1182,Junior Software Developer,64480.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Springbrook Creek Statement Composition LLC,2023-05-14 15:11:14.099035
1183,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 15:11:16.271680
1184,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 15:11:19.862828
1186,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 15:11:26.427890
1187,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 15:11:29.583892
1188,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 15:11:32.669394
1190,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 15:11:39.088928
1191,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 15:11:42.247351
1192,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 15:11:45.041323
1194,Software Engineer (Full Stack) - Remote,125000.0,5,2,"Dallas, TX",0,501 to 1000 Employees,4,2003,20,Taxi & Car Services,Transportation & Logistics,$25 to $100 million (USD),4,Company - Private,4.0,3.3,3.7,3.1,3.5,3.5,"TeamOne Logistics
4.0",2023-05-14 15:11:51.182708
1195,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 15:11:54.371536
1196,Java Software Engineer,104000.0,5,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Intelon Optics,2023-05-14 15:11:57.730774
1197,Frontend Engineer,154960.0,5,2,"Foster City, CA",0,51 to 200 Employees,2,1999,24,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4,Company - Private,4.2,4.3,4.0,4.2,4.0,4.0,"Ryzen Solutions
4.2",2023-05-14 15:12:00.290564
