,Job Title,Annual Salary,Experience,Education,Position,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
1139,Software Developer,86285.0,-1,1,-1,"Dahlgren, VA",0,201 to 500 Employees,3,1999,24,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4,Company - Private,4.7,4.4,4.3,4.8,4.6,4.6,"Rite-Solutions, Inc.
4.7",2023-05-12 00:16:54.809108
1140,Terraform developer,156000.0,5,1,-1,"Plano, TX",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yaggle IT,2023-05-12 00:17:07.850601
1141,Software Developer - JAVA (#0000101540),142480.0,5,0,0,"Denver, CO",0,1001 to 5000 Employees,5,1999,24,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Public,3.5,3.5,3.2,3.4,3.2,3.5,"Infinite Computing Systems
3.5",2023-05-12 00:17:10.251884
1142,Sr. Java Developer,145600.0,2,1,0,"Alpharetta, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Hemanth,2023-05-12 00:17:12.902248
1143,Factory Java Developer,114400.0,8,0,1,"McLean, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Techsara solutions Inc,2023-05-12 00:17:14.832180
1144,Java Developer,124800.0,5,0,0,"Tallahassee, FL",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Think Another LLC,2023-05-12 00:17:17.151794
1145,Senior Software Developer,135900.0,4,0,1,"Aurora, CO",0,10000+ Employees,7,2011,12,Beauty & Wellness,Personal Consumer Services,$5 to $10 billion (USD),8,Company - Public,3.7,3.6,3.5,3.6,3.3,3.6,"HelloFresh
3.7",2023-05-12 00:17:21.934293
1146,Sr. Backend Engineer,145600.0,8,0,1,"Berkeley Heights, NJ",0,51 to 200 Employees,2,2008,15,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.1,4.2,3.9,4.2,4.3,4.1,"Maven Workforce
4.1",2023-05-12 00:17:24.620435
1147,Senior Java/J2EE Developer,111280.0,12,0,1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,INA Solution Inc,2023-05-12 00:17:27.250287
1148,Java Developer (Backend),130000.0,7,0,1,"Alpharetta, GA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Samjose Infotech,2023-05-12 00:17:29.215616
1149,Sr. Java Developer(Onsite),148720.0,8,0,1,"San Francisco, CA",0,51 to 200 Employees,2,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.6,3.0,3.0,2.5,3.0,2.5,"ProIT Inc.
3.6",2023-05-12 00:17:31.566650
1150,Frontend UI Developer,105000.0,7,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-12 00:17:34.116473
1151,Java Developer,109200.0,6,0,1,"Plano, TX",0,201 to 500 Employees,3,-1,-1,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.5,4.4,4.2,4.4,3.8,4.4,"Intone Networks
4.5",2023-05-12 00:17:38.556287
1152,Java Developer,101691.2,4,1,-1,"Philadelphia, PA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,4.1,4.1,4.0,4.0,4.0,4.1,"eJAmerica
4.1",2023-05-12 00:17:41.185247
1153,Senior Contract Java Developer,130000.0,8,0,1,"Plano, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,Match Made Tech,2023-05-12 00:17:43.753266
1154,Java Developer,104166.4,6,0,1,"San Jose, CA",0,51 to 200 Employees,2,2013,10,Information Technology Support Services,Information Technology,$1 to $5 million (USD),2,Company - Private,4.6,4.4,4.2,4.7,4.4,4.4,"Plaxonic
4.6",2023-05-12 00:17:46.012927
1155,Java Backend Developer,114400.0,6,0,-1,"New York, NY",0,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-12 00:17:48.666630
1156,Java Developer,124800.0,-1,0,-1,"Irving, TX",0,10000+ Employees,7,1927,96,Food & Beverage Stores,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Private,3.3,3.1,3.0,3.1,3.0,2.9,"7-Eleven
3.3",2023-05-12 00:17:51.411451
1157,SENIOR Java backend Developer,156000.0,10,1,-1,"Charlotte, NC",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,TrackerGO CRM,2023-05-12 00:17:55.646702
1158,Software Developer,93600.0,10,1,1,"Philadelphia, PA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Contract,-1,-1,-1,-1,-1,-1,Arreglo Consulting,2023-05-12 00:17:57.969019
1159,Java Developer,92080.0,6,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Investment & Asset Management,Financial Services,$1 to $5 million (USD),2,Company - Private,3.3,3.0,3.4,3.1,3.0,3.3,"Kinetix Trading Solutions Inc
3.3",2023-05-12 00:18:00.325214
1161,Automation Testing Software Developer,114400.0,-1,0,-1,"Tucson, AZ",0,51 to 200 Employees,2,-1,-1,Business Consulting,Management & Consulting,$5 to $25 million (USD),3,Company - Private,3.7,2.3,2.8,3.0,2.6,3.2,"BEPC Inc
3.7",2023-05-12 00:18:05.267722
1162,Full Stack Java Developer,83771.0,5,0,1,"Atlanta, GA",0,201 to 500 Employees,3,2000,23,Software Development,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,3.7,3.5,3.8,3.5,3.5,4.2,"NexTraq
3.7",2023-05-12 00:18:10.853784
1163,Java Developer (backend)(Only for US and GC candidate),83200.0,6,1,-1,"Cary, NC",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,5.0,4.0,4.0,4.0,4.0,4.0,"DAtec Solutions
5.0",2023-05-12 00:18:13.738092
1164,Java Backend Developer,114400.0,10,0,1,"Saint Louis, MO",0,1 to 50 Employees,1,-1,-1,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.6,4.6,4.2,4.4,4.3,4.6,"Tekfortune Inc
4.6",2023-05-12 00:18:16.310068
1165,Python Developer,130000.0,6,0,-1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,keasis Inc,2023-05-12 00:18:18.926636
1166,Java Developer Mid,94449.0,4,0,-1,"Irving, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Less than $1 million (USD),1,Company - Private,3.6,3.4,3.2,3.4,3.4,3.2,"OscarMike
3.6",2023-05-12 00:18:20.825036
1168,Python Developer,145600.0,3,1,1,"Irving, TX",0,1001 to 5000 Employees,5,2007,16,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.6,3.8,3.8,3.2,3.9,"Python Developer
3.6",2023-05-12 00:18:28.065235
1169,Java Full Stack Developer,130000.0,4,1,-1,"Wilmington, DE",0,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-12 00:18:30.774280
1170,Terraform developer,156000.0,5,1,-1,"Plano, TX",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yaggle IT,2023-05-12 00:18:43.593754
1171,Software Developer - JAVA (#0000101540),142480.0,5,0,0,"Denver, CO",0,1001 to 5000 Employees,5,1999,24,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Public,3.5,3.5,3.2,3.4,3.2,3.5,"Infinite Computing Systems
3.5",2023-05-12 00:18:45.574800
1172,Sr. Java Developer,145600.0,2,1,0,"Alpharetta, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Hemanth,2023-05-12 00:18:48.241221
1173,Factory Java Developer,114400.0,8,0,1,"McLean, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Techsara solutions Inc,2023-05-12 00:18:51.571799
1175,Java Developer,124800.0,5,0,0,"Tallahassee, FL",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Think Another LLC,2023-05-12 00:18:55.912012
1176,Sr. Backend Engineer,145600.0,8,0,1,"Berkeley Heights, NJ",0,51 to 200 Employees,2,2008,15,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.1,4.2,3.9,4.2,4.3,4.1,"Maven Workforce
4.1",2023-05-12 00:18:58.234341
1177,Senior Java/J2EE Developer,111280.0,12,0,1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,INA Solution Inc,2023-05-12 00:19:01.093518
1178,Java Developer (Backend),130000.0,7,0,1,"Alpharetta, GA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Samjose Infotech,2023-05-12 00:19:03.097233
1179,Sr. Java Developer(Onsite),148720.0,8,0,1,"San Francisco, CA",0,51 to 200 Employees,2,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.6,3.0,3.0,2.5,3.0,2.5,"ProIT Inc.
3.6",2023-05-12 00:19:05.559200
1180,Frontend UI Developer,105000.0,7,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-12 00:19:11.062640
1181,Java Developer,109200.0,6,0,1,"Plano, TX",0,201 to 500 Employees,3,-1,-1,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.5,4.4,4.2,4.4,3.8,4.4,"Intone Networks
4.5",2023-05-12 00:19:13.861480
1182,Java Developer,101691.2,4,1,-1,"Philadelphia, PA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,4.1,4.1,4.0,4.0,4.0,4.1,"eJAmerica
4.1",2023-05-12 00:19:16.411010
1183,Senior Contract Java Developer,130000.0,8,0,1,"Plano, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,Match Made Tech,2023-05-12 00:19:18.908439
1184,Java Developer,104166.4,6,0,1,"San Jose, CA",0,51 to 200 Employees,2,2013,10,Information Technology Support Services,Information Technology,$1 to $5 million (USD),2,Company - Private,4.6,4.4,4.2,4.7,4.4,4.4,"Plaxonic
4.6",2023-05-12 00:19:21.211469
1185,Java Backend Developer,114400.0,6,0,-1,"New York, NY",0,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-12 00:19:24.122638
1186,Java Developer,124800.0,-1,0,-1,"Irving, TX",0,10000+ Employees,7,1927,96,Food & Beverage Stores,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Private,3.3,3.1,3.0,3.1,3.0,2.9,"7-Eleven
3.3",2023-05-12 00:19:27.746459
1187,SENIOR Java backend Developer,156000.0,10,1,-1,"Charlotte, NC",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,TrackerGO CRM,2023-05-12 00:19:30.417212
1188,Software Developer,93600.0,10,1,1,"Philadelphia, PA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Contract,-1,-1,-1,-1,-1,-1,Arreglo Consulting,2023-05-12 00:19:32.786937
1189,Java Developer,92080.0,6,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Investment & Asset Management,Financial Services,$1 to $5 million (USD),2,Company - Private,3.3,3.0,3.4,3.1,3.0,3.3,"Kinetix Trading Solutions Inc
3.3",2023-05-12 00:19:41.233421
1191,Automation Testing Software Developer,114400.0,-1,0,-1,"Tucson, AZ",0,51 to 200 Employees,2,-1,-1,Business Consulting,Management & Consulting,$5 to $25 million (USD),3,Company - Private,3.7,2.3,2.8,3.0,2.6,3.2,"BEPC Inc
3.7",2023-05-12 00:19:46.484472
1192,Full Stack Java Developer,83771.0,5,0,1,"Atlanta, GA",0,201 to 500 Employees,3,2000,23,Software Development,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,3.7,3.5,3.8,3.5,3.5,4.2,"NexTraq
3.7",2023-05-12 00:19:49.108005
1193,Java Developer (backend)(Only for US and GC candidate),83200.0,6,1,-1,"Cary, NC",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,5.0,4.0,4.0,4.0,4.0,4.0,"DAtec Solutions
5.0",2023-05-12 00:19:51.877642
1194,Java Backend Developer,114400.0,10,0,1,"Saint Louis, MO",0,1 to 50 Employees,1,-1,-1,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.6,4.6,4.2,4.4,4.3,4.6,"Tekfortune Inc
4.6",2023-05-12 00:19:54.791622
1195,Python Developer,130000.0,6,0,-1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,keasis Inc,2023-05-12 00:19:58.465773
1196,Java Developer Mid,94449.0,4,0,-1,"Irving, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Less than $1 million (USD),1,Company - Private,3.6,3.4,3.2,3.4,3.4,3.2,"OscarMike
3.6",2023-05-12 00:20:00.455823
1198,Python Developer,145600.0,3,1,1,"Irving, TX",0,1001 to 5000 Employees,5,2007,16,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.6,3.8,3.8,3.2,3.9,"Python Developer
3.6",2023-05-12 00:20:05.627438
1199,Java Full Stack Developer,130000.0,4,1,-1,"Wilmington, DE",0,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-12 00:20:08.289875
1200,Terraform developer,156000.0,5,1,-1,"Plano, TX",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yaggle IT,2023-05-12 00:20:22.830042
1201,Software Developer - JAVA (#0000101540),142480.0,5,0,0,"Denver, CO",0,1001 to 5000 Employees,5,1999,24,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Public,3.5,3.5,3.2,3.4,3.2,3.5,"Infinite Computing Systems
3.5",2023-05-12 00:20:24.868057
1202,Sr. Java Developer,145600.0,2,1,0,"Alpharetta, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Hemanth,2023-05-12 00:20:27.551257
1203,Factory Java Developer,114400.0,8,0,1,"McLean, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Techsara solutions Inc,2023-05-12 00:20:29.507390
1204,Java Developer,124800.0,5,0,0,"Tallahassee, FL",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Think Another LLC,2023-05-12 00:20:31.856291
1205,Senior Software Developer,135900.0,4,0,1,"Aurora, CO",0,10000+ Employees,7,2011,12,Beauty & Wellness,Personal Consumer Services,$5 to $10 billion (USD),8,Company - Public,3.7,3.6,3.5,3.6,3.3,3.6,"HelloFresh
3.7",2023-05-12 00:20:33.784001
1206,Sr. Backend Engineer,145600.0,8,0,1,"Berkeley Heights, NJ",0,51 to 200 Employees,2,2008,15,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.1,4.2,3.9,4.2,4.3,4.1,"Maven Workforce
4.1",2023-05-12 00:20:38.314349
1207,Senior Java/J2EE Developer,111280.0,12,0,1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,INA Solution Inc,2023-05-12 00:20:40.973217
1208,Java Developer (Backend),130000.0,7,0,1,"Alpharetta, GA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Samjose Infotech,2023-05-12 00:20:42.947434
1209,Sr. Java Developer(Onsite),148720.0,8,0,1,"San Francisco, CA",0,51 to 200 Employees,2,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.6,3.0,3.0,2.5,3.0,2.5,"ProIT Inc.
3.6",2023-05-12 00:20:45.350784
1210,Frontend UI Developer,105000.0,7,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-12 00:20:47.957913
1211,Java Developer,109200.0,6,0,1,"Plano, TX",0,201 to 500 Employees,3,-1,-1,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.5,4.4,4.2,4.4,3.8,4.4,"Intone Networks
4.5",2023-05-12 00:20:53.625566
1212,Java Developer,101691.2,4,1,-1,"Philadelphia, PA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,4.1,4.1,4.0,4.0,4.0,4.1,"eJAmerica
4.1",2023-05-12 00:20:56.284320
1213,Senior Contract Java Developer,130000.0,8,0,1,"Plano, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,Match Made Tech,2023-05-12 00:20:59.005044
1214,Java Developer,104166.4,6,0,1,"San Jose, CA",0,51 to 200 Employees,2,2013,10,Information Technology Support Services,Information Technology,$1 to $5 million (USD),2,Company - Private,4.6,4.4,4.2,4.7,4.4,4.4,"Plaxonic
4.6",2023-05-12 00:21:01.376841
1215,Java Backend Developer,114400.0,6,0,-1,"New York, NY",0,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-12 00:21:04.062035
1216,Java Developer,124800.0,-1,0,-1,"Irving, TX",0,10000+ Employees,7,1927,96,Food & Beverage Stores,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Private,3.3,3.1,3.0,3.1,3.0,2.9,"7-Eleven
3.3",2023-05-12 00:21:07.301176
1217,SENIOR Java backend Developer,156000.0,10,1,-1,"Charlotte, NC",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,TrackerGO CRM,2023-05-12 00:21:11.058326
1218,Software Developer,93600.0,10,1,1,"Philadelphia, PA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Contract,-1,-1,-1,-1,-1,-1,Arreglo Consulting,2023-05-12 00:21:13.462433
1219,Java Developer,92080.0,6,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Investment & Asset Management,Financial Services,$1 to $5 million (USD),2,Company - Private,3.3,3.0,3.4,3.1,3.0,3.3,"Kinetix Trading Solutions Inc
3.3",2023-05-12 00:21:15.851819
1221,Automation Testing Software Developer,114400.0,-1,0,-1,"Tucson, AZ",0,51 to 200 Employees,2,-1,-1,Business Consulting,Management & Consulting,$5 to $25 million (USD),3,Company - Private,3.7,2.3,2.8,3.0,2.6,3.2,"BEPC Inc
3.7",2023-05-12 00:21:20.897895
1222,Full Stack Java Developer,83771.0,5,0,1,"Atlanta, GA",0,201 to 500 Employees,3,2000,23,Software Development,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,3.7,3.5,3.8,3.5,3.5,4.2,"NexTraq
3.7",2023-05-12 00:21:25.556007
1223,Java Developer (backend)(Only for US and GC candidate),83200.0,6,1,-1,"Cary, NC",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,5.0,4.0,4.0,4.0,4.0,4.0,"DAtec Solutions
5.0",2023-05-12 00:21:28.461345
1224,Java Backend Developer,114400.0,10,0,1,"Saint Louis, MO",0,1 to 50 Employees,1,-1,-1,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.6,4.6,4.2,4.4,4.3,4.6,"Tekfortune Inc
4.6",2023-05-12 00:21:31.077529
1225,Java Developer Mid,94449.0,4,0,-1,"Irving, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Less than $1 million (USD),1,Company - Private,3.6,3.4,3.2,3.4,3.4,3.2,"OscarMike
3.6",2023-05-12 00:21:33.747960
1227,Python Developer,145600.0,3,1,1,"Irving, TX",0,1001 to 5000 Employees,5,2007,16,Enterprise Software & Network Solutions,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.6,3.8,3.8,3.2,3.9,"Python Developer
3.6",2023-05-12 00:21:38.944565
1228,Java Full Stack Developer,130000.0,4,1,-1,"Wilmington, DE",0,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-12 00:21:43.427831
1229,Sr. Java Developer,140400.0,12,0,-1,"Dimondale, MI",0,1 to 50 Employees,1,2010,13,Business Consulting,Management & Consulting,$5 to $25 million (USD),3,Company - Private,3.9,3.7,3.8,3.5,3.5,3.4,"GSK Solutions Inc
3.9",2023-05-12 00:21:46.074464
1230,Terraform developer,156000.0,5,1,-1,"Plano, TX",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yaggle IT,2023-05-12 00:21:59.023968
1231,Software Developer - JAVA (#0000101540),142480.0,5,0,0,"Denver, CO",0,1001 to 5000 Employees,5,1999,24,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Public,3.5,3.5,3.2,3.4,3.2,3.5,"Infinite Computing Systems
3.5",2023-05-12 00:22:01.000250
1232,Sr. Java Developer,145600.0,2,1,0,"Alpharetta, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Hemanth,2023-05-12 00:22:03.710649
1233,Factory Java Developer,114400.0,8,0,1,"McLean, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Techsara solutions Inc,2023-05-12 00:22:07.466477
1234,Java Developer,124800.0,5,0,0,"Tallahassee, FL",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Think Another LLC,2023-05-12 00:22:09.921696
1235,Senior Software Developer,135900.0,4,0,1,"Aurora, CO",0,10000+ Employees,7,2011,12,Beauty & Wellness,Personal Consumer Services,$5 to $10 billion (USD),8,Company - Public,3.7,3.6,3.5,3.6,3.3,3.6,"HelloFresh
3.7",2023-05-12 00:22:11.883830
1236,Sr. Backend Engineer,145600.0,8,0,1,"Berkeley Heights, NJ",0,51 to 200 Employees,2,2008,15,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.1,4.2,3.9,4.2,4.3,4.1,"Maven Workforce
4.1",2023-05-12 00:22:14.599995
1237,Senior Java/J2EE Developer,111280.0,12,0,1,"Charlotte, NC",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,INA Solution Inc,2023-05-12 00:22:17.275936
1238,Java Developer (Backend),130000.0,7,0,1,"Alpharetta, GA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Samjose Infotech,2023-05-12 00:22:19.298547
1239,Sr. Java Developer(Onsite),148720.0,8,0,1,"San Francisco, CA",0,51 to 200 Employees,2,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,3.6,3.0,3.0,2.5,3.0,2.5,"ProIT Inc.
3.6",2023-05-12 00:22:23.627222
1240,Frontend UI Developer,105000.0,7,1,-1,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-12 00:22:26.208142
1242,Java Developer,109200.0,4,1,-1,"Plano, TX",0,201 to 500 Employees,3,-1,-1,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.5,4.4,4.2,4.4,3.8,4.4,"Intone Networks
4.5",2023-05-12 00:22:30.410032
1243,Senior Contract Java Developer,130000.0,8,0,1,"Plano, TX",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,Match Made Tech,2023-05-12 00:22:33.696259
1244,Java Developer,104166.4,6,0,1,"San Jose, CA",0,51 to 200 Employees,2,2013,10,Information Technology Support Services,Information Technology,$1 to $5 million (USD),2,Company - Private,4.6,4.4,4.2,4.7,4.4,4.4,"Plaxonic
4.6",2023-05-12 00:22:36.026886
